Uke,År,Navn,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Lusegrense uke,Lat,Lon,Over lusegrense uke,Sjøtemperatur,Lokalitetskapasitet
35,2020,MOWI ASA,10331,Åkre,0.01,0.13,0.08,Nei,Ja,0.5,60.11283,6.044717,Nei,16.7,3120.0
34,2020,MOWI ASA,10331,Åkre,0.01,0.09,0.03,Nei,Ja,0.5,60.11283,6.044717,Nei,19.78,3120.0
33,2020,MOWI ASA,10331,Åkre,0.01,0.04,0.02,Nei,Ja,0.5,60.11283,6.044717,Nei,17.35,3120.0
32,2020,MOWI ASA,10331,Åkre,0.24,0.39,0.03,Nei,Ja,0.5,60.11283,6.044717,Nei,16.25,3120.0
31,2020,MOWI ASA,10331,Åkre,0.16,0.77,0.04,Nei,Ja,0.5,60.11283,6.044717,Nei,16.49,3120.0
30,2020,MOWI ASA,10331,Åkre,0.02,0.55,0.56,Nei,Ja,0.5,60.11283,6.044717,Nei,16.36,3120.0
29,2020,MOWI ASA,10331,Åkre,0.02,0.31,0.71,Nei,Ja,0.5,60.11283,6.044717,Nei,15.03,3120.0
28,2020,MOWI ASA,10331,Åkre,0.02,0.39,0.28,Nei,Ja,0.5,60.11283,6.044717,Nei,16.3,3120.0
27,2020,MOWI ASA,10331,Åkre,0.02,0.45,0.52,Nei,Ja,0.5,60.11283,6.044717,Nei,18.53,3120.0
26,2020,MOWI ASA,10331,Åkre,0.13,0.75,0.12,Nei,Ja,0.5,60.11283,6.044717,Nei,19.14,3120.0
25,2020,MOWI ASA,10331,Åkre,0.02,0.23,0.39,Nei,Ja,0.5,60.11283,6.044717,Nei,16.77,3120.0
24,2020,MOWI ASA,10331,Åkre,0.09,0.4,0.12,Nei,Ja,0.5,60.11283,6.044717,Nei,12.5,3120.0
23,2020,MOWI ASA,10331,Åkre,0.0,0.36,0.16,Nei,Ja,0.5,60.11283,6.044717,Nei,11.42,3120.0
22,2020,MOWI ASA,10331,Åkre,0.02,0.31,0.16,Nei,Ja,0.5,60.11283,6.044717,Nei,11.2,3120.0
21,2020,MOWI ASA,10331,Åkre,0.03,0.06,0.1,Nei,Ja,0.2,60.11283,6.044717,Nei,9.31,3120.0
20,2020,MOWI ASA,10331,Åkre,0.0,0.1,0.05,Nei,Ja,0.2,60.11283,6.044717,Nei,9.66,3120.0
19,2020,MOWI ASA,10331,Åkre,0.0,0.1,0.13,Nei,Ja,0.2,60.11283,6.044717,Nei,9.54,3120.0
18,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.1,Nei,Ja,0.2,60.11283,6.044717,Nei,9.25,3120.0
17,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Nei,Ja,0.2,60.11283,6.044717,Nei,8.49,3120.0
16,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.2,60.11283,6.044717,Nei,7.45,3120.0
15,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,7.44,3120.0
14,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
13,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
12,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
11,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
10,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
9,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
8,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
7,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
6,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
5,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
4,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
3,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
2,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,,3120.0
1,2020,MOWI ASA,10331,Åkre,0.0,0.0,0.0,Ja,Nei,0.5,60.11283,6.044717,Nei,8.1,3120.0
13,2022,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Nei,0.5,64.43353,10.678883,Nei,,3900.0
12,2022,MOWI ASA,13271,Almurden,0.11,0.84,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,5.48,3900.0
11,2022,MOWI ASA,13271,Almurden,0.26,0.71,0.1,Nei,Ja,0.5,64.43353,10.678883,Nei,5.34,3900.0
10,2022,MOWI ASA,13271,Almurden,0.18,0.68,0.01,Nei,Ja,0.5,64.43353,10.678883,Nei,4.9,3900.0
9,2022,MOWI ASA,13271,Almurden,0.18,0.85,0.21,Nei,Ja,0.5,64.43353,10.678883,Nei,5.14,3900.0
8,2022,MOWI ASA,13271,Almurden,0.11,0.63,0.09,Nei,Ja,0.5,64.43353,10.678883,Nei,4.9,3900.0
7,2022,MOWI ASA,13271,Almurden,0.18,0.56,0.06,Nei,Ja,0.5,64.43353,10.678883,Nei,4.91,3900.0
6,2022,MOWI ASA,13271,Almurden,0.08,0.31,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,5.37,3900.0
5,2022,MOWI ASA,13271,Almurden,0.14,0.38,0.04,Nei,Ja,0.5,64.43353,10.678883,Nei,5.64,3900.0
4,2022,MOWI ASA,13271,Almurden,0.08,0.19,0.01,Nei,Ja,0.5,64.43353,10.678883,Nei,5.19,3900.0
3,2022,MOWI ASA,13271,Almurden,0.1,0.09,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,4.81,3900.0
2,2022,MOWI ASA,13271,Almurden,0.2,0.04,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,4.9,3900.0
1,2022,MOWI ASA,13271,Almurden,0.19,0.11,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,5.03,3900.0
52,2021,MOWI ASA,13271,Almurden,0.08,0.24,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,4.93,3900.0
51,2021,MOWI ASA,13271,Almurden,0.15,0.26,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,6.23,3900.0
50,2021,MOWI ASA,13271,Almurden,0.05,0.77,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,7.06,3900.0
49,2021,MOWI ASA,13271,Almurden,0.4,0.78,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,7.13,3900.0
48,2021,MOWI ASA,13271,Almurden,0.41,2.41,0.71,Nei,Ja,0.5,64.43353,10.678883,Nei,7.49,3900.0
47,2021,MOWI ASA,13271,Almurden,0.38,1.27,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,8.59,3900.0
46,2021,MOWI ASA,13271,Almurden,0.06,0.93,0.55,Nei,Ja,0.5,64.43353,10.678883,Nei,9.09,3900.0
45,2021,MOWI ASA,13271,Almurden,0.14,0.63,0.09,Nei,Ja,0.5,64.43353,10.678883,Nei,9.6,3900.0
44,2021,MOWI ASA,13271,Almurden,0.08,0.3,0.08,Nei,Ja,0.5,64.43353,10.678883,Nei,10.13,3900.0
43,2021,MOWI ASA,13271,Almurden,0.04,0.1,0.02,Nei,Ja,0.5,64.43353,10.678883,Nei,10.29,3900.0
42,2021,MOWI ASA,13271,Almurden,0.1,0.64,0.4,Nei,Ja,0.5,64.43353,10.678883,Nei,10.57,3900.0
41,2021,MOWI ASA,13271,Almurden,0.09,0.48,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,10.86,3900.0
40,2021,MOWI ASA,13271,Almurden,0.09,0.16,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,10.98,3900.0
39,2021,MOWI ASA,13271,Almurden,0.06,0.14,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,11.73,3900.0
38,2021,MOWI ASA,13271,Almurden,0.08,0.13,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,11.59,3900.0
37,2021,MOWI ASA,13271,Almurden,0.1,0.03,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,12.44,3900.0
36,2021,MOWI ASA,13271,Almurden,0.06,0.05,0.04,Nei,Ja,0.5,64.43353,10.678883,Nei,12.44,3900.0
35,2021,MOWI ASA,13271,Almurden,0.03,0.39,0.04,Nei,Ja,0.5,64.43353,10.678883,Nei,12.69,3900.0
34,2021,MOWI ASA,13271,Almurden,0.04,0.09,0.24,Nei,Ja,0.5,64.43353,10.678883,Nei,12.32,3900.0
33,2021,MOWI ASA,13271,Almurden,0.03,0.09,0.06,Nei,Ja,0.5,64.43353,10.678883,Nei,12.82,3900.0
32,2021,MOWI ASA,13271,Almurden,0.0,0.09,0.04,Nei,Ja,0.5,64.43353,10.678883,Nei,13.11,3900.0
31,2021,MOWI ASA,13271,Almurden,0.0,0.04,0.1,Nei,Ja,0.5,64.43353,10.678883,Nei,13.44,3900.0
30,2021,MOWI ASA,13271,Almurden,0.0,0.15,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,13.04,3900.0
29,2021,MOWI ASA,13271,Almurden,0.0,0.04,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,13.65,3900.0
28,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,11.81,3900.0
27,2021,MOWI ASA,13271,Almurden,0.0,0.01,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,11.14,3900.0
26,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,11.07,3900.0
25,2021,MOWI ASA,13271,Almurden,0.0,0.01,0.01,Nei,Ja,0.5,64.43353,10.678883,Nei,11.06,3900.0
24,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,9.7,3900.0
23,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,7.81,3900.0
22,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,7.47,3900.0
21,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,7.37,3900.0
20,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,6.8,3900.0
19,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,6.7,3900.0
18,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,5.91,3900.0
17,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,5.88,3900.0
16,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.2,64.43353,10.678883,Nei,5.46,3900.0
15,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,5.01,3900.0
14,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
13,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
12,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
11,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
10,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
9,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
8,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
7,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
6,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
5,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
4,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
3,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
2,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
1,2021,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
53,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
52,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
51,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,7.72,3900.0
50,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,8.28,3900.0
49,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,7.92,3900.0
48,2020,MOWI ASA,13271,Almurden,0.35,1.23,0.14,Nei,Ja,0.5,64.43353,10.678883,Nei,8.26,3900.0
47,2020,MOWI ASA,13271,Almurden,0.17,1.13,0.21,Nei,Ja,0.5,64.43353,10.678883,Nei,8.71,3900.0
46,2020,MOWI ASA,13271,Almurden,0.18,0.91,0.16,Nei,Ja,0.5,64.43353,10.678883,Nei,9.65,3900.0
45,2020,MOWI ASA,13271,Almurden,0.36,2.64,1.4,Nei,Ja,0.5,64.43353,10.678883,Nei,9.47,3900.0
44,2020,MOWI ASA,13271,Almurden,0.2,0.79,0.07,Nei,Ja,0.5,64.43353,10.678883,Nei,12.15,3900.0
43,2020,MOWI ASA,13271,Almurden,0.16,0.85,0.1,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
42,2020,MOWI ASA,13271,Almurden,0.29,1.84,0.44,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
41,2020,MOWI ASA,13271,Almurden,0.32,0.54,0.02,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
40,2020,MOWI ASA,13271,Almurden,1.45,3.7,0.5,Nei,Ja,0.5,64.43353,10.678883,Ja,12.5,3900.0
39,2020,MOWI ASA,13271,Almurden,0.39,0.83,0.08,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
38,2020,MOWI ASA,13271,Almurden,1.93,6.04,0.0,Nei,Ja,0.5,64.43353,10.678883,Ja,12.5,3900.0
37,2020,MOWI ASA,13271,Almurden,1.32,3.54,0.91,Nei,Ja,0.5,64.43353,10.678883,Ja,12.5,3900.0
36,2020,MOWI ASA,13271,Almurden,0.33,1.17,0.19,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
35,2020,MOWI ASA,13271,Almurden,0.18,3.36,0.26,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
34,2020,MOWI ASA,13271,Almurden,0.1,0.85,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
33,2020,MOWI ASA,13271,Almurden,0.14,0.18,0.19,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
32,2020,MOWI ASA,13271,Almurden,0.38,1.69,0.06,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
31,2020,MOWI ASA,13271,Almurden,0.08,0.8,0.03,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
30,2020,MOWI ASA,13271,Almurden,0.07,0.29,0.29,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
29,2020,MOWI ASA,13271,Almurden,0.01,0.04,0.02,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
28,2020,MOWI ASA,13271,Almurden,0.07,0.21,0.0,Nei,Ja,0.5,64.43353,10.678883,Nei,12.5,3900.0
27,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
26,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
25,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
24,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
23,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
22,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
21,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
20,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
19,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
18,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
17,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
16,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.2,64.43353,10.678883,Nei,,3900.0
15,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
14,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
13,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
12,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
11,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
10,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
9,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
8,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
7,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
6,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
5,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
4,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.43353,10.678883,Nei,,3900.0
3,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.433235,10.68095,Nei,,3900.0
2,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.433235,10.68095,Nei,,3900.0
1,2020,MOWI ASA,13271,Almurden,0.0,0.0,0.0,Ja,Nei,0.5,64.433235,10.68095,Nei,,3900.0
13,2022,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.0,Nei,Nei,0.5,59.759518,6.072883,Nei,,780.0
12,2022,MOWI ASA,12086,Alsåkervik,0.01,0.45,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,7.24,780.0
11,2022,MOWI ASA,12086,Alsåkervik,0.01,0.26,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,7.53,780.0
10,2022,MOWI ASA,12086,Alsåkervik,0.0,0.03,0.03,Nei,Ja,0.5,59.759518,6.072883,Nei,7.5,780.0
9,2022,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,6.8,780.0
8,2022,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,5.98,780.0
7,2022,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,5.7,780.0
6,2022,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,5.2,780.0
5,2022,MOWI ASA,12086,Alsåkervik,0.57,0.97,0.0,Nei,Ja,0.5,59.759518,6.072883,Ja,5.8,780.0
4,2022,MOWI ASA,12086,Alsåkervik,0.44,1.23,0.1,Nei,Ja,0.5,59.759518,6.072883,Nei,6.91,780.0
3,2022,MOWI ASA,12086,Alsåkervik,0.32,0.87,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,7.2,780.0
2,2022,MOWI ASA,12086,Alsåkervik,0.28,1.02,0.05,Nei,Ja,0.5,59.759518,6.072883,Nei,7.89,780.0
1,2022,MOWI ASA,12086,Alsåkervik,0.22,0.66,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,7.66,780.0
52,2021,MOWI ASA,12086,Alsåkervik,0.11,0.51,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,8.5,780.0
51,2021,MOWI ASA,12086,Alsåkervik,0.07,0.31,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,9.48,780.0
50,2021,MOWI ASA,12086,Alsåkervik,0.0,0.06,0.03,Nei,Ja,0.5,59.759518,6.072883,Nei,10.3,780.0
49,2021,MOWI ASA,12086,Alsåkervik,0.0,0.01,0.03,Nei,Ja,0.5,59.759518,6.072883,Nei,11.0,780.0
48,2021,MOWI ASA,12086,Alsåkervik,0.0,0.02,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,9.18,780.0
47,2021,MOWI ASA,12086,Alsåkervik,0.35,0.3,0.09,Nei,Ja,0.5,59.759518,6.072883,Nei,11.86,780.0
46,2021,MOWI ASA,12086,Alsåkervik,0.24,0.2,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,11.2,780.0
45,2021,MOWI ASA,12086,Alsåkervik,0.04,0.18,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,11.21,780.0
44,2021,MOWI ASA,12086,Alsåkervik,0.74,0.4,0.0,Nei,Ja,0.5,59.759518,6.072883,Ja,13.48,780.0
43,2021,MOWI ASA,12086,Alsåkervik,1.07,1.04,0.09,Nei,Ja,0.5,59.759518,6.072883,Ja,11.9,780.0
42,2021,MOWI ASA,12086,Alsåkervik,1.64,1.11,0.01,Nei,Ja,0.5,59.759518,6.072883,Ja,12.19,780.0
41,2021,MOWI ASA,12086,Alsåkervik,0.31,0.5,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,13.02,780.0
40,2021,MOWI ASA,12086,Alsåkervik,0.0,0.0,0.0,Nei,Nei,0.5,59.759518,6.072883,Nei,13.66,780.0
39,2021,MOWI ASA,12086,Alsåkervik,0.41,0.42,0.05,Nei,Ja,0.5,59.759518,6.072883,Nei,14.11,780.0
38,2021,MOWI ASA,12086,Alsåkervik,0.42,0.67,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,14.35,780.0
37,2021,MOWI ASA,12086,Alsåkervik,0.29,0.56,0.02,Nei,Ja,0.5,59.759518,6.072883,Nei,15.8,780.0
36,2021,MOWI ASA,12086,Alsåkervik,0.31,0.4,0.06,Nei,Ja,0.5,59.759518,6.072883,Nei,12.83,780.0
35,2021,MOWI ASA,12086,Alsåkervik,0.03,0.04,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,15.31,780.0
34,2021,MOWI ASA,12086,Alsåkervik,0.34,0.31,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,15.7,780.0
33,2021,MOWI ASA,12086,Alsåkervik,0.23,0.59,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,15.6,780.0
32,2021,MOWI ASA,12086,Alsåkervik,0.09,0.16,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,13.48,780.0
31,2021,MOWI ASA,12086,Alsåkervik,0.27,0.47,0.03,Nei,Ja,0.5,59.759518,6.072883,Nei,15.97,780.0
30,2021,MOWI ASA,12086,Alsåkervik,0.63,0.7,0.13,Nei,Ja,0.5,59.759518,6.072883,Ja,15.77,780.0
29,2021,MOWI ASA,12086,Alsåkervik,0.27,0.92,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,17.7,780.0
28,2021,MOWI ASA,12086,Alsåkervik,0.09,0.54,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,16.4,780.0
27,2021,MOWI ASA,12086,Alsåkervik,0.07,0.13,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,15.3,780.0
26,2021,MOWI ASA,12086,Alsåkervik,0.08,0.08,0.02,Nei,Ja,0.5,59.759518,6.072883,Nei,15.96,780.0
25,2021,MOWI ASA,12086,Alsåkervik,0.42,0.47,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,15.4,780.0
24,2021,MOWI ASA,12086,Alsåkervik,0.44,0.46,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,14.96,780.0
23,2021,MOWI ASA,12086,Alsåkervik,0.12,0.48,0.01,Nei,Ja,0.5,59.759518,6.072883,Nei,14.92,780.0
22,2021,MOWI ASA,12086,Alsåkervik,0.06,0.41,0.03,Nei,Ja,0.5,59.759518,6.072883,Nei,13.82,780.0
21,2021,MOWI ASA,12086,Alsåkervik,0.09,0.21,0.01,Nei,Ja,0.2,59.759518,6.072883,Nei,10.65,780.0
20,2021,MOWI ASA,12086,Alsåkervik,0.03,0.19,0.01,Nei,Ja,0.2,59.759518,6.072883,Nei,10.12,780.0
19,2021,MOWI ASA,12086,Alsåkervik,0.13,0.35,0.0,Nei,Ja,0.2,59.759518,6.072883,Nei,9.6,780.0
18,2021,MOWI ASA,12086,Alsåkervik,0.05,0.18,0.03,Nei,Ja,0.2,59.759518,6.072883,Nei,9.9,780.0
17,2021,MOWI ASA,12086,Alsåkervik,0.08,0.19,0.0,Nei,Ja,0.2,59.759518,6.072883,Nei,9.34,780.0
16,2021,MOWI ASA,12086,Alsåkervik,0.08,0.16,0.01,Nei,Ja,0.2,59.759518,6.072883,Nei,8.72,780.0
15,2021,MOWI ASA,12086,Alsåkervik,0.03,0.23,0.0,Nei,Ja,0.5,59.759518,6.072883,Nei,7.85,780.0
